ID	BetweennessCentrality	ClosenessCentrality	Community CC	Global CC (per component)	Degree
b3cbbb433bdf6751ddb2f77598c2beda	0	0.34291098	0.987654321	1	57
b3d91fc4e509d9afbb57af3eebee059f	4.69E-04	0.3416771	0.995515695	0.78658479	146
b3dc2c33c8a856afe88d7f72d7522575	0	0.30682776	0.99378882	1	81
b3e5d5af4273d6004c9ed793b0932db4	0	0.30103377	0.961578401	1	75
b4050fa7c4c2cab22119302b09cc4143	2.64E-05	0.27534039	0.834733894	0.75198413	64
b415895ca0cdb086fb8a850bca8150cd	0.00367134	0.30199115	0.975609756	0.52639517	52
b4655ffab287f4577d8a429478e25e26	0	0.34291098	0.987654321	1	57
b47fdd9705f2c64fd64024ea370bd296	8.53E-04	0.2945381	0.542350333	0.51463748	86
b4898b6d42ce60531ff8c0a70215c348	9.01E-04	0.32422803	0.488322247	0.52661064	85
b49b2135a7056668a3a530c4aff05413	0	0.24451411	0.975609756	1	21
b4b85a4e041f9323484b145bd9ac4d93	0	0.30682776	0.99378882	1	81
b4bdb0077104acd81ced2b421db88224	0	0.29694086	0.99047619	1	59
b5000e841b3c98f2288e3a6c4c1f1b0a	0	0.69444444	0.889655172	1	14
b518179e487e20669ee7dc0161e00ede	0	0.29694086	0.99047619	1	59
b53926088bca144979dd1f4da58e7f80	0	1	0.933333333	1	8
b5488c7dfef7bea457478ce843bd3947	0	0.28892711	0.913165266	1	44
b54adf4f38400062d75b988c8db7ae35	0	0.3190184	0.994818653	1	114
b55325142991fb852c0fd9f071d4b0eb	0	0.27440633	0.840732169	1	37
b56d6232081c59b80bd1b2a9e6e9d027	0	0.33201581	0.995515695	1	125
b58565f080847f10a3a3e80c6f27a814	0	0.33201581	0.995515695	1	125
b58ef1071e08d06b39daeaf1be523572	0	0.16061185	0.987951807	1	42
b5a6edcc65c3086a8c57405f2a926ed8	0	0.32577566	0.985758134	1	105
b5a93006c38343f52584cb3a678d7d21	0	0.30413591	0.781792717	1	52
b5b11bdefbb2e393f8a25eab304d29c8	0.00247493	0.30545455	0.952380952	0.65618449	54
b5c8e90ec805b0f37316256c3b5401e0	0	0.28892711	0.80745614	1	44
b63a8282e7be2ce95f45503d7fe5afc1	0	0.33201581	0.995515695	1	125
b63b6e546b81a18d529351b06152e996	0.0013274	0.33115997	0.556507548	0.54723333	98
b644c35dddb6ee3c14c0382dae3a7900	2.30E-04	0.32758362	0.745185849	0.74424698	133
b65a678aa1e6ca24d97134240b9143ff	1.10E-04	0.24082038	0.666666667	0.8128655	19
b6624fd30c323c270da820cec898eb21	0	0.24951445	0.978902954	1	39
b664bcc0e71eb67d97527be21720461f	0	0.22067293	0.981818182	1	28
b66fc5471316ebb4d2cd1679de62502d	0	0.20047733	0.962962963	1	14
b67f83d23fddaabc29b36456cba61b26	2.42E-04	0.33471264	0.825313693	0.73456221	155
b68fb260706ad71aff5e24f66f95d5ef	0.00113816	0.31601794	0.568084693	0.58210526	76
b697400d76ec88ba51cefb36658005c4	0	0.30751901	0.646379045	1	93
b70e2c6cad17792157b6d377e3eb8b01	4.71E-04	0.32577566	0.523079697	0.44284533	156
b71f5e66e4f83a5dcd2dcb01f033459b	0	0.34291098	0.987654321	1	57
b7590512d118b4009237f63f61c60bc1	0	0.30178251	0.985915493	1	39
b760648ec4c4e003063e062a34a2d679	1.86E-04	0.31284916	0.62545252	0.63621997	113
b78904e623c4204b7fc95d33ae37f255	0	0.31111111	0.744367487	1	74
b7bcc6ba2cb7e9f68c9811cde43f25b9	0	0.1899626	0.981132075	1	27
b7d55da746cf97b2278d44e85eac5c0f	0.00368142	0.31356784	0.789329685	0.59657594	68
b7e6375227ddb1bfcb7184ee12b16a51	0	0.32802643	0.734744094	1	55
b7ff41d0bd794c710c2aa752780355da	0	0.24167312	0.802439024	1	25
b80b2f2c9731f1801d19039b66330c70	0	0.33201581	0.995515695	1	125
b81e8c4cdc129701310e89d115a09c21	0	0.26751592	0.836255218	1	52
b823f39b28e5e5799bad72f03a11a118	0	0.30443267	0.840860215	1	21
b84379646e7364667365d37a14d02e84	6.54E-04	0.3425345	0.674130348	0.58542179	111
b867f71dba050beb176f36f31ef32e4c	5.51E-04	0.33277465	0.812084329	0.61832786	166
b8688babe1e21067f42e365ecfcc4fdf	0	0.24076728	0.96	1	17
b8ac5be922035fc21ca4bbc16fd858b0	0	0.31943835	0.984126984	1	45
b8f6698cb945ef9a6f923cb848f07418	6.28E-04	0.31702714	0.602270658	0.63950617	81
b9345a63e307a5e9a7cb570849a9cc0d	0	0.28816467	0.736231884	1	28
b93dd5e7a0a9400d4815a3b52ec22972	2.57E-04	0.33656958	0.7267645	0.64357864	99
b950bdf2ff2f40224fab5d084519191d	0	0.30682776	0.99378882	1	81
b99f6bb5cb60df117598f22cae6e38d5	0.00242781	0.31075697	0.954692557	0.57742258	78
b9b541942c8a05e5f55793977d16b687	0	0.28111726	0.981818182	1	37
b9c0d3b33e043ad2aef028de828b7fa2	7.13E-05	0.27423405	0.783579639	0.71959686	95
b9c8027330d49ebc680e8cb11b461192	1.14E-04	0.31397355	0.656857212	0.65742953	92
b9cf9f04f6393ab24691d660fa9b3383	6.05E-04	0.35299822	0.752242152	0.7206823	134
ba274ece8efaad705aca1558e34e7a1d	0	0.27090052	0.891485614	1	63
ba2cfed948c57679073ddd881ef7ada5	0	0.28892711	0.987341772	1	44
ba47e7ff4231ce25d21a43e6a8d7c2bb	0	0.85714286	0.888888889	1	5
ba5eefc99bc3960ab5fe954cf99fc569	0	0.30682776	0.99378882	1	81
ba928893f3fadf51401d98a16b963f94	5.94E-04	0.33849969	0.951825033	0.61670564	158
bac6a75fa16017d24ae2bef5a3170462	0.00124922	0.32312472	0.528638341	0.50220632	130
bad15fa41397dce142887974833520f1	0.00161674	0.33166287	0.666666667	0.53395669	128
bad80beb29956826d9b59e669b3a1b0d	0	0.29694086	0.99047619	1	59
bae95f62d3387cbfc4d8d60ab89c7242	0.00273813	0.34633682	0.544168603	0.46525054	136
bb0571b038ae141982663f53c7e91a8c	0.00409566	0.35067437	0.929824561	0.5160951	98
bb1643c8288bc4f3acaa7e2601b0a550	9.56E-04	0.35773956	0.951351351	0.63134822	156
bb2c69b0b7e8aa0f25382588b3c2322b	0	0.64102564	0.952380952	1	11
bb3563e80781d6fe29538cdf01a515b8	2.42E-04	0.33471264	0.825313693	0.73456221	155
bb3629764d4e2cec7aeba4ff60432389	0.03258128	0.37818182	0.654724818	0.32272013	160
bbb4999ad9f93d28dcf941346cdf9419	0	0.31869254	0.987341772	1	87
bbcafdc0f489ab1cff50683e3a4c9760	0	0.28064765	0.688126362	1	45
bc2ea928f43a4ff8ebce1e5b033dde96	6.54E-04	0.3425345	0.680666576	0.58542179	111
bc67566967c8b7a0c285b9e579217032	0	0.27889158	0.59582588	1	33
bc6e1a78aa2c55b1a95ba4f87c67758b	0	0.2883549	0.622863248	1	48
bc76b3606ae8bad07077628353f798a9	0	0.26966292	0.989690722	1	49
bc7ac8a0be54267af07e87fb35195878	7.57E-04	0.33050847	0.674780733	0.63241758	105
bc85e81e7619a1ec513e328e5f271a6c	0	0.29694086	0.99047619	1	59
bc9fcfb5e3ff44c2a48d0f3b7670c77f	0	0.32704403	0.985074627	1	50
bcae44eff95466c57f0b135fd8d94e94	0	0.33201581	0.995515695	1	125
bcceb6655c6580ce83fbd96b3357b706	9.11E-05	0.336	0.882255951	0.8008222	140
bce5df1d938c3a7cf25264fceec9e87e	0.01274417	0.25034388	0.55980025	0.53902439	41
bd019abcdc05cda2061aebce5b67e9e3	0	0.33201581	0.995515695	1	125
bd62792da17d532c5ed1e47767376f46	0	0.28556485	0.818559219	1	47
bd70770414572ac2c1c0d97a0c6e48fe	0	0.28556485	0.812996727	1	47
bd785ec6a84526d8f7d1d2f9c9ee1a50	0	0.3013245	0.991596639	1	61
bd8cca0d36656a5b53befe9813b3abcd	0.03677599	0.38613861	0.8	0.31298805	251
bd9a8d3dbaf32e56965a18ddf9730e82	0	0.3190184	0.942432145	1	114
bdd5b5a35bf9d04385d6df7e06326bde	0	0.24451411	0.975609756	1	21
be29ce1c3c7cccc0ddf76c9cbef8d0af	0	0.2738558	0.96969697	1	18
be2e09d2e014cf65e1b98b0e29ef5728	0	0.3190184	0.994818653	1	114
be3c8e84b8fbe4cb7067c25a94323d7a	0	0.28478289	0.75205298	1	62
be871efd7eefa1bda9b4f1d5a25afeaa	0	0.26466311	0.978723404	1	25
bed7a6336520e5d8a1e21ac247dd507d	6.58E-04	0.30917327	0.735495455	0.73353819	68
bee218308555bf89add91394813e2695	0	0.28064765	0.607955147	1	45
bf0363c27fa35a48408106d57a26f4c5	0	0.69444444	0.84516129	1	14
bf5735a0d0b5e61808cdcd0c419bc123	3.64E-04	0.32164948	0.562378489	0.63583878	136
bf5b4897dac1c8e3ef0513a458441c67	0.00185905	0.31790393	0.397697334	0.3971372	199
bf77c5bd917f40db3f96494bf090fc12	8.88E-05	0.28282828	0.628097138	0.62382445	88
bf7b0e0a382fe6308f92006fb59e1f3f	0	0.1899626	0.981132075	1	27
bf92820fecc3c190e7fd49393cb024a9	0.00128581	0.2653706	0.727272727	0.60080645	32
bf944a5d1102ceb5127655ba860295e2	0.00445938	0.33476395	0.666666667	0.38222034	169
bfb16b4436cccf043a9806e202203bb3	0	0.3190184	0.989162041	1	114
bfb98f30aed81e5bc1724af269af72a1	0	0.31652174	0.984615385	1	64
bfef7277359e849d681b75ab811f331d	0	0.3	0.634063034	1	50
bff668a7145ab951ca7fc3e8faf82757	0	1	0.933333333	1	8
c03ddb3a580bea2985c3bd2b01825a5c	0	0.2738558	0.96969697	1	18
c04525dd30f870dd722f0524121b42fe	4.69E-04	0.3416771	0.995515695	0.78658479	146
c0617ac847ba9b58baeda022d88c6c07	0	0.26466311	0.978723404	1	25
c07e4140cb678855ff7c1518abc1a96f	0.13186813	1	0.708994709	0.6043956	14
c07edf0b6f0d92a2738809641fafd1fd	6.82E-05	0.27610619	0.736162111	0.65800274	86
c0899b9c35b17315243a472f2d9cccab	0	0.26966292	0.989690722	1	49
c0aad6976ef8eb78e47e211ead28b4b6	0.00127261	0.33206629	0.957424714	0.53634476	108
c0acf40d5623c7fe44504303a0773189	5.68E-05	0.31606368	0.608838643	0.66206289	83
c0b6caf933041e35d53aa2335f9bc962	1.75E-04	0.33085896	0.585351491	0.74868991	133
c100c36a82fc1360ceac7190ed8b2f01	0	0.24994278	0.983606557	1	27
c10b42f9fa7d1c1bc0916b4ed99c4799	0	0.30682776	0.99378882	1	81
c11be724f079911ea8821051cd3984f2	1.75E-04	0.33085896	0.757698413	0.74868991	133
c13327f9a0666eff254fd83626e672c6	0	0.32704403	0.985074627	1	50
c13d97ffad04e92a2c2315115ae6c9dc	0.00365583	0.34877036	0.926811053	0.38530319	140
c15709a8639791711ccd04d6ea809ba3	0	0.20047733	0.962962963	1	14
c162ca9648812cb74a32fe718bd4b276	0	0.31652174	0.956947997	1	64
c17e65a4b9e86fa44e446bef9bc5491a	3.44E-04	0.3380805	0.767216847	0.64844156	176
c1a023ba8a5e8de3bf58942fc5c935d2	0.0025523	0.35135135	0.8	0.53669939	93
c1ca1ae1e77a2b75a4a67708bc49d589	5.40E-05	0.2905801	0.622340987	0.63405164	102
c1cefeea7c1abef3c087310afbd58307	0	0.28478289	0.751164596	1	62
c1d5f8f0ae7adda48a109c54fd45c8f1	5.94E-04	0.33849969	0.961407035	0.61670564	158
c1ddd7b336d57a64d34cf53c25d32640	0	0.26751592	0.92194531	1	52
c2026cbc2bd146ae1335fc0bb7ed9e68	0	0.26294245	0.622253389	1	22
c21177b33d66d3486899fb77410d36e6	4.69E-04	0.3416771	0.995515695	0.78658479	146
c21363ab498c4465b58ee45c20ca8d6e	4.69E-04	0.3416771	0.995515695	0.78658479	146
c2159ad65ab82aa1914ccfac177c63ca	1.68E-04	0.33384286	0.923076923	0.83515796	139
c22538743000fad42a83ca76df22286b	0	0.33201581	0.995515695	1	125
c22c9d92f7c71ca10c23934b4f705712	0	0.23113557	0.858461538	1	11
c23a44333cc77f407384b81055fe8b1d	2.07E-04	0.28597617	0.677641762	0.68359643	94
c2494c73d50672c7a8f7117ca409a280	0	0.27090052	0.90806686	1	63
c2bc73ba01c6f371352fa76165f7bc40	0	0.2983199	0.621288515	1	50
c2df67be2ae72d24010c5a4eab3b7cd8	0	0.27670087	0.965517241	1	17
c2e037389a05a009ecb4d0c2c7e7c885	9.99E-04	0.32842105	0.8	0.73415823	127
c2e9626b3d3138978d657fba0d4631e9	0.00274086	0.29178357	0.977616455	0.57269504	48
c32dfd6d215091c4e0d27336878e4b51	0	0.31652174	0.884825701	1	64
c33e5abb8d5c45ea53bbe5c50cc33a2a	0	0.33201581	0.995515695	1	125
c34d388314b4a94f14025a364ceceece	9.11E-05	0.336	0.882255951	0.8008222	140
c34fb598947e6974226d3f385a7cbcc8	0.00415941	0.34437086	0.782211427	0.44656449	139
c365123e4b0a320682f0c549ee0abfd0	0	0.29694086	0.99047619	1	59
c369ca4ac23bd725de5a4b2bec9f466b	0	0.27090052	0.990825688	1	63
c373417664ded550bc43d7443f6d15fd	0	0.26966292	0.879691877	1	49
c39df0eda505cb7d031cc278b8a15c3c	0	0.30413591	0.989010989	1	52
c3beee8ab454895eb8661b385e903dee	0.01660059	0.37384457	0.488049568	0.33911607	270
c3c2f765b620d7e4a20dde6f9a22b4b4	0	0.28556485	0.909064831	1	47
c3eab6aafb3d03bf80c35d960ca9f61f	0	0.25103448	0.586064729	1	5
c3eefde76707b7027592b9049ef06cd0	0	0.28111726	0.608286674	1	37
c470a35d7db1388652c07a067a699098	2.15E-04	0.30228374	0.639395371	0.60648148	81
c48afcb6029a3786541d8fd97395cbcd	0	0.2621534	0.976744186	1	24
c4da5b6b50179b60e348faae7c4b2e79	0	0.27670087	0.965517241	1	17
c513f6ecb33a2b39f9735b1156c2e418	0	0.22067293	0.981818182	1	28
c55200e5662bef84a16c7857d79d5fd2	0	0.30682776	0.99378882	1	81
c5634d6e535c605e1c4f17f1f33576a9	0	0.33201581	0.995515695	1	125
c5754c1eabf8f31543295652618c9247	7.49E-05	0.31744186	0.640062112	0.68593797	82
c5a518c6f28f017a75f4f87efc2aef04	0	0.26466311	0.918367347	1	25
c5ac90a5fd8dbb2bc22d30158f21c779	0	0.30682776	0.99378882	1	81
c5ae3ada4e32f81ada4b6d9288edddf1	0	0.28478289	0.787452107	1	62
c5ccd734f524164107656d6e5bc1a1a9	0.01424348	0.36357583	0.99378882	0.52324774	132
c5d82d37f979cfa180a8ed02bd7b0068	2.09E-04	0.32966038	0.960329121	0.66953236	146
c5dbd1530957bac6e81e24f4028cc5a9	5.77E-04	0.33860465	1	0.4819634	138
c5e35b7c6b94e542df9bf0ca69ff7a53	0.02430032	0.35604826	0.879739023	0.73846154	65
c5f844b8e092cae3b4c59de5155ecf3d	0	0.1899626	0.981132075	1	27
c66d86a05436260f677d7d8873749467	5.24E-04	0.29268293	0.745472998	0.62589195	109
c67ae935d9f15c1b8b309e9a1c650ff2	0.00406224	0.36182903	0.594488423	0.42579365	225
c6a23e4ea0be7b91543c5ee705f42f27	0	0.24076728	0.94017094	1	17
c6a823ab154535a6856557bf592fd4fe	1.04E-04	0.28147957	0.605247376	0.56705882	51
c6e6a35a08f363dee79e9174232b3b27	0	0.29694086	0.99047619	1	59
c6f9405395de044d6cfd99bb865e5feb	0	0.30178251	0.985915493	1	39
c70a8493aab2bffb72b8adf650710bba	0	0.27889158	0.719562244	1	33
c7549fecee852e76752fd396066afcfa	0.02069584	0.37956204	0.987654321	0.50958231	111
c79f662e7b9d55e9deaf81488095a529	4.54E-04	0.30904203	0.790758048	0.75689223	57
c7b57d260e3b606ceacbca4af142bb53	0	0.24951445	0.987012987	1	39
c7d612815ca32077ee56ffd70a921d78	0	0.69444444	0.916256158	1	14
c830506e5b82456b8a9f4e59ac85fa71	0	0.28478289	0.778460085	1	62
c8376faf19dcb6123f4e721bf13eafe6	9.99E-04	0.32842105	0.8	0.73415823	127
c839db9ff4e7535a2be99edd97699e83	0	0.30178251	0.985915493	1	39
c84890bc999eeed549f748d64bf3b595	0	0.28854538	0.775135135	1	35
c8ad7d59e11ac400c2889c12876a5f59	0	0.64102564	0.667487685	1	11
c8b2010bf8cd3c44e91b42311ba2f796	0.00188324	0.34804781	0.8	0.40028362	232
c8b51328cfc95265a3adc7df80ce3811	0	0.26966292	0.911303121	1	49
c8d552e4753ea58294669e238212e6ac	3.44E-04	0.3380805	0.767216847	0.64844156	176
c8df9049e67f9b4a324a6158a333790b	0.033167	0.36472946	0.994413408	0.54677673	160
c8e3d0e226653a11b3fcda04d830603a	1.35E-04	0.30299667	0.711803331	0.69306931	101
c911975dbfdb3f5bb81409c99ca8bfb6	5.78E-04	0.30605381	0.467940858	0.45421184	110
c92d1c5824845b48d846ae2b90ad998f	0	0.26751592	0.903863432	1	52
c9405947f38275d96676089e296be6f2	2.97E-04	0.29201765	0.975609756	0.90769231	26
c95b70513cdd852af7d8d00787384a5e	2.09E-04	0.32966038	0.637442922	0.66953236	146
c95bbe5dcbcdf6ffcd8cf0d07db61419	3.79E-04	0.33115997	0.787751286	0.53850702	165
c97c9d180ce6acaff76cb20a6edb56bd	0	0.28478289	0.72586478	1	62
c9a8f1fa3ce7dc57ef84abaa68bc6100	0	0.85714286	0.888888889	1	5
c9a92afc74c330e482d4de6d9a6a0dcb	1.86E-05	0.31948508	0.983050847	0.82534653	101
ca06f53e9753a7ee3550055e3bf59c38	0	0.28474576	0.983050847	1	37
ca3e8ed2c21dc64b45ec86d03742dc4a	0.00157784	0.36170918	0.637204522	0.61195929	132
ca4a3282b6e0ae0e10e43c6509f033fc	0	0.33201581	0.995515695	1	125
ca8a72ce01200facfa444b0368455d6f	0.01089203	0.35535308	0.985915493	0.52385218	95
ca8d8958b8705a940ce10a7a93e7ab37	0	0.3013245	0.763771712	1	61
cae927d18ff20c37b9255bf09116b294	0	0.28474576	0.983050847	1	37
cb1879b67472b47dfe7851307e0ec3fe	4.64E-04	0.33409821	0.834567901	0.58784364	97
cb2c54af1e4d1efc3acfda418707bbab	9.38E-04	0.33455882	0.666666667	0.51783377	192
cb48fbec1fd75fbff31b92d60e958ac4	0	0.28556485	0.894839338	1	47
cb83c43c6ca9bc6852e85afe8bf7d083	2.79E-05	0.31906501	0.952380952	0.87458007	95
cb8e5b33f73675f485f3b96dc6aa373c	0	0.34291098	0.987654321	1	57
cb959082a4313b6165a33f3e56eb85e0	0	0.30682776	0.99378882	1	81
cba02189e501d64fb3e381e3bc83ed77	0	0.31869254	0.987341772	1	87
cbbf7359def1b2ed7c63917927ee6078	5.48E-04	0.31267001	0.468403639	0.55737235	84
cc1043f05d3467d7e9e2a4db9308a846	0	0.28474576	0.965027322	1	37
cc2ebdbb65c1424a763f4fd35767ef3f	0.00897178	0.3739726	0.873889581	0.41492377	229
cc35d8c8b30e5f4f4e52bca780ae0629	2.42E-04	0.33471264	0.828142768	0.73456221	155
cc76a6618bb24fc9da53f8272b732980	0	1	0.933333333	1	8
cc8a762c876389d1f436c15d0f2803fc	0.00326402	0.34050514	0.8	0.52884097	106
ccb0000a1796bfebcd0be56bc038e32d	0	0.16061185	0.968627451	1	42
ccb22a4a6338aedc7f70e7608b187c6d	0	0.30413591	0.559972155	1	52
ccc73f477d001f1a2fc173fdee09a07d	6.82E-05	0.27610619	0.747949993	0.65800274	86
cd2fb36f62fff72bb2d668437e217419	0	0.29694086	0.99047619	1	59
cd438f5c395c0088e7c83a3e3e50a893	0.00228754	0.32758362	0.782853787	0.34566025	189
cd80903d3d3d373d27785ca55a49a6a8	0	0.27572276	0.586915297	1	25
cd8d04a8c021d14263d0ab091135e519	8.88E-05	0.28282828	0.609520991	0.62382445	88
cd8ea350ec5b6821dadbf2ff3ff6c076	2.46E-04	0.3110225	0.690729439	0.59432705	103
cd9d87a047d4a6046a28de48cdaf3cd5	0	0.26966292	0.879691877	1	49
ce03a8cf7ceb4a65c53a244872494a8d	0	0.2809726	0.93989071	1	60
ce3776520e5bfc394ab2d8a6f7a28395	9.80E-04	0.35494881	0.8	0.59843961	159
ce9d6c5e454c5e664fb49b5edd9426bf	7.13E-05	0.27423405	0.784715688	0.71959686	95
ceaa4980ecf74d5fa88fe30510cc7d55	0	0.30178251	0.985915493	1	39
cec179d0d64e5263139a68f8da260d5d	5.79E-05	0.28075588	0.640200167	0.89716312	48
cee16e36264deedb25e50884d7a94b6a	2.23E-04	0.29323308	0.947646748	0.54635911	67
cef1e38a90e09d1c4a3038d79a467121	0.00270511	0.36291127	0.987341772	0.52665294	94
cefee8c08db42f6c33e1cbc63d456176	0	0.31329795	0.972972973	1	46
cf244e2e393ac58d57375936890e334a	2.11E-04	0.2943793	0.961038961	0.88170732	41
cf71cd18b79d4fc974e92afc4584f54a	4.24E-04	0.29030972	0.693820225	0.70745098	51
cf8073aee3a22763674be518349be0db	0	0.30682776	0.99378882	1	81
cfc82744f0ad46c0e981e7420e77c3fb	0	0.27440633	0.799304678	1	37
cfca7c197384459493a170ba625e66b5	0	0.30682776	0.99378882	1	81
cfd251b5c01722c7cd2264a8b949a36e	7.39E-04	0.30877987	0.752344416	0.79027576	53
d00e85a75a00c03ad4722e6d46f4246c	0	0.33201581	0.995515695	1	125
d016ae62edf4cbb9475b7f651126efd8	0	0.24994278	0.983606557	1	27
d055ce007952afed253858ff53fb9d34	4.54E-04	0.30904203	0.790758048	0.75689223	57
d0585b69cf4bb3b43908b149996e6e4c	0	0.28478289	0.831226054	1	62
d063193ed0176e4f9fd71182eb410481	0.01746476	0.33126043	0.798452662	0.57254138	79
d067d359900d8a71d146e84e2c92584e	0.00671151	0.33891993	0.552403737	0.5128866	97
d0726a268d79bbdc0787a65ccad9896e	1.86E-05	0.31948508	0.983050847	0.82534653	101
d0734659f7ba0e33fb829c0a73718ff3	0.00875355	0.30751901	0.985915493	0.52227343	63
d0833d11c28ec7d63d75caaa4f30fbea	0	0.3	0.732758621	1	50
d0dac4af4d596b649df016f9307f6544	8.89E-04	0.31698113	0.781609195	0.58355917	82
d0db4b3c26e695f6f96eed186210e92d	2.97E-04	0.32422803	0.549154229	0.50144243	124
d0dff09a6651bb8d1e1c9cfaf123f02e	2.15E-04	0.30228374	0.569797042	0.60648148	81
d10190daa771bbb87058f05eafaa8971	0	0.32704403	0.55814405	1	50
d106ceae8e6180a91f0496a4086dde67	0	0.3	0.600031606	1	50
d1196dfa5c74e9d911e13df07607450d	0	0.16061185	0.987951807	1	42
d11eab4f97cbb165d0c8930d8c0da3e9	0	0.26466311	0.978723404	1	25
d1687f745241c1922255fc7df765b238	0	0.2983199	0.607934337	1	50
d175f901dbfcc8db51bd09937991f33f	2.42E-04	0.33471264	0.828142768	0.73456221	155
d177e93afae26cedea456b349a50e860	0	0.31943835	0.984126984	1	45
d17cb7819056e6d702d7c5636d8554e4	0	0.1899626	0.981132075	1	27
d18e05570c62f5fef7cbd5435b3e288f	0.00187163	0.33719314	0.547163363	0.60998752	90
d1b14faa60fd20b9755a728f7c1ec935	7.13E-05	0.27423405	0.784715688	0.71959686	95
d1dae860f77311838ecd4d206ddba973	0	0.24451411	0.975609756	1	21
d20bae39ac48f57a5c1b5237ea0919d2	0	0.31547017	0.965517241	1	24
d2114edd5a496ca679271cc99427df62	3.49E-04	0.32150743	0.641830394	0.7003871	125
d22c0bebd190a970533933986dd56654	0	0.32577566	0.807017544	1	105
d2367ffad06ac459bf1a450db292b2b6	0	0.34578847	0.95182174	1	51
d237c762dc4d5d3e6e347455ebfa7d1c	0	0.30682776	0.99378882	1	81
d24325b3677174539885084a38597390	0	0.32704403	0.985074627	1	50
d26c601753544a86f49c4f3e65fddb7f	9.22E-04	0.32529044	0.587163194	0.48909261	154
d2cfc09621bebe1dc6133be8e3eff141	0	0.27670087	0.965517241	1	17
d2fb136c253611f0ae83be84cad18ab4	0	0.24994278	0.956989247	1	27
d2fbedc4ffc65eec0d6a67034e3ce35a	0	0.7	0.83625731	1	8
d309a259503f2e79c5a8c43253929d5d	0	0.16061185	0.987951807	1	42
d3147a5a45a2307071cc9381f76004dd	0	0.25295344	0.669045192	1	42
d31adf83e5805b9798e677d1aa333290	0	0.30751901	0.87254902	1	93
d33193ca532545454bf85578a235afab	5.01E-04	0.34162365	0.933333333	0.67331761	149
d35fb7d269186af7e65c26a8bfad9c42	2.11E-04	0.2943793	0.961038961	0.88170732	41
d37f2434de3dd585abf504f546b0b4c2	0	0.3190184	0.994818653	1	114
d3807b160c0ef6bdee4ab685a1d6514a	0	0.29694086	0.99047619	1	59
d39723400e406b007acdf3bcf5d81de1	1.12E-04	0.27687627	0.543232323	0.54299517	46
d3c2a1a35f2da98f276059654a89b001	0	0.24951445	0.987012987	1	39
d3d012956b8f5776da07eac2b2b9df7c	6.84E-04	0.28797468	0.964022722	0.54252577	97
d3d1bd992437e9ade90cb417d6f662bf	1.55E-04	0.32606748	0.540350877	0.65145724	92
d3ebfe547f7b82c55d55c44a1f5e4a15	0	0.24451411	0.975609756	1	21
d3ec1e6ea167aa8d4b72357356f43e2b	0	0.26466311	0.950680272	1	25
d3f3ef1614ce6b8921f6f73c6a1df441	0	0.27889158	0.613623611	1	33
d4039a3b51eef3c90e4cc400fa59d491	0	0.31943835	0.984126984	1	45
d41a1a11d9912d3d1de97a05e0a971d0	0	0.34291098	0.987654321	1	57
d4359f58d069bbc47cc0bd0f01e3b4ce	0	0.30178251	0.985915493	1	39
d45d3363bd23c3339f1e622d8ce65ce0	4.11E-04	0.33075875	0.948402948	0.57798688	168
d46a8d44740c9569f41bda8726856ccf	0	0.28064765	0.987341772	1	45
d4ad5e7fd067b9a433e21eaabd62aa3b	0	0.33201581	0.995515695	1	125
d4aee4e0d6c3fc22d73c0e357233951b	0	0.30682776	0.99378882	1	81
d4b2930d5e1f0c674f9f9931cf668cc8	0.00107646	0.31887867	0.58159204	0.65761867	124
d4e23376cf31922c9c8972075eb78edc	5.01E-04	0.34162365	0.933333333	0.67331761	149
d51b5cb2777e7b6efb1bedf2b7145dc2	0.00290747	0.34622701	0.536051001	0.46511378	137
d537b64b9dd4e7c1cb8fdba897af12f2	0	0.33201581	0.995515695	1	125
d569749a374c7b9ac43a015ba750ee8f	9.56E-04	0.35773956	0.943016503	0.63134822	156
d59bdfe3c1b6e990c58fe46e277c46f2	4.69E-04	0.3416771	0.995515695	0.78658479	146
d5a376f6364fc13fdadfe9ba19fdd34b	0	0.24951445	0.950949367	1	39
d5c509b9b96bbcf3be09d970d199f185	6.16E-04	0.29030972	0.857142857	0.55974843	106
d5d42d0cdb8f031872a8ed4887f9df23	0	0.33201581	0.995515695	1	125
d60ea9939fb07419fcd87760b5a09fe1	0	0.22067293	0.981818182	1	28
d60f937a11061eb269a50c37a48e53f3	8.92E-05	0.30460251	0.918102834	0.63439434	117
d62fcabd387cae0ef4aa1abd706f78d4	0.00196006	0.34404537	0.705224253	0.45989975	133
d66a4ab7add2f11ff18abf747b997582	0	0.31869254	0.987341772	1	87
d6b6dc86a5e3d2f8e607a35fc6979dd0	0	0.30682776	0.99378882	1	81
d6c4ba24797f9503d93b08e7679ed80f	5.30E-04	0.33693305	0.561535535	0.51204351	144
d70f25a0c5706f8b0da0ca9eea0d8610	7.57E-04	0.33050847	0.70955789	0.63241758	105
d77a3d00d58278b1f5d0cd0297c83e50	1.31E-04	0.32150743	0.62962963	0.61153174	102
d78769725255c7c5493d870f0a92bc3a	0.01994957	0.37314198	0.953929539	0.50966495	97
d787838301eff58973d1b22f86c021f4	5.94E-04	0.30140767	0.642398949	0.59924147	113
d7903f4186af8ee3119ae7b54c6572e9	5.51E-04	0.33277465	0.633601655	0.61832786	166
